,TG,TPO,DIO1,DIO2,TSHR,SLC5A5,SLC26A4,NKX2-1,FOXE1,PAX8,BRAF,RET,NRAS,HRAS,KRAS,PIK3CA,PTEN,TP53,AKT1,MAPK1,MAP2K1,CTNNB1,TERT,GALECTIN3,HBME1,CITED1,TFF3,KRT19,KRT7,KRT8,KRT18,PPARG,E-cadherin,CDH1,FN1,VIM,ZEB1,ZEB2,SNAI1,SNAI2,TWIST1,CDH2,PDCD1,CD274,PDCD1LG2,CTLA4,CD8A,PTPRC,MKI67,PCNA,TOP2A,CCNB1,CCND1,AURKA,VEGFA,VEGFB,KDR,FLT1,STAT3,IL6,SLC2A1,SLC2A3,HK1,HK2,BCL2,BAX,CASP3,CASP9
TCGA-THCA-024,9.290162497088765,9.842981981198932,11.719264717113647,8.643642972464358,9.256184395718766,10.480801391098815,10.369231797632589,9.16984220724262,10.076063265819485,9.655466214875847,7.7153015529960856,7.225446179602072,7.997257511884841,7.204311731165093,7.801680315121749,7.4765897490520175,8.400840200617735,7.458885021129211,6.081574025434495,8.509537200571193,6.775414159309905,6.976986929080944,7.023470964765206,8.599550474536654,5.791460628817044,10.010198826927995,8.344845447252842,7.678591131303328,7.456084799506971,7.7284432598861255,7.9168979427034705,8.016172468760045,7.944483572802759,7.571664545004199,7.342129263754139,7.378981373077191,6.326341335028547,7.135833511063515,6.705588082760879,3.929660022601235,6.275878168644284,6.213936797406861,7.485032994843282,7.189185237528891,8.39929017598881,8.258021169698287,6.8816978657411125,7.825641829699628,6.722674612366971,6.396305468168856,6.998626220328028,8.189914777906207,8.26250003630087,7.910468336077835,8.080076629478398,7.912942629691967,6.986814723821638,7.845538035739152,8.140327620182147,8.10343306385086,8.451130697179714,8.066643077760851,7.781158566033266,8.356120190653142,7.478782992600752,6.794500279017826,7.369546428844989,6.904077884154841
TCGA-THCA-025,9.51311970220572,7.7865538955175175,10.254264325343726,8.934703124708486,9.821321899701555,10.948135317601926,10.751899258972081,8.603180860510124,7.3954938473650405,9.077663076912572,8.940408945208683,8.491157082351549,7.6677275322197005,7.106691051494362,8.145698077309849,6.721163040236425,7.8810862154849755,7.904376127333301,8.348167925999103,9.707728031128863,7.813932773743014,7.092829099434001,7.479540550246404,6.084739276088706,6.944229495128753,7.1725740495095165,7.080729281652326,7.621883897626978,6.842064054094239,8.396824533859577,7.500165651934558,7.492559743089108,7.237684226789666,7.624152547087183,8.160078611734107,6.8062958274312795,5.161773272513714,5.779748462939306,4.722159076049064,5.666150882134848,6.085150930969092,6.4541444471626725,7.71004906320154,7.6548719290940355,8.180718369734377,7.390102569280483,7.812371879943112,7.417422597654003,7.712289879519703,7.033793073910735,5.548946273378856,7.392576670250957,8.638198508879952,8.240972321793274,8.272317987672936,8.488904577444973,7.57092607276915,7.657852565924476,7.00587848365252,7.24714171517836,7.992616919816913,8.463107549735053,7.3884429794552,7.139848588118871,7.500422367085278,7.980965399143292,6.3449161470931665,5.66305523749021
TCGA-THCA-026,10.184117691324523,9.51153794373716,9.797936793274795,10.862372315710555,8.888546724078715,11.390017358729141,8.361931961466693,11.055482901334093,8.433274705841782,10.074920234313737,7.064708798308646,7.3697656751421645,7.532735340316577,6.698250035374822,8.0926594763361,7.089429146822732,7.317120067727985,6.7045205003131905,5.450133072963752,7.347177789919865,9.430092337290333,8.127683430318418,7.484591696212484,7.289687336633386,7.5179727142496375,7.937695292140168,6.555349747752924,8.391457355735097,8.072305052352995,8.074548580566347,7.850780591047782,7.515693326155192,8.038288988773456,7.973451306993103,7.216767431247181,7.041118581682479,5.474403170440697,7.237176167828151,5.065726049977327,4.933213414241176,6.185926177517936,5.628855619081856,7.638673331496326,7.695162558326801,7.3214381962921555,8.691890750881665,6.219276817218788,6.837202380175803,7.417396191880762,6.185448951076666,7.359316476454343,8.829176132582415,7.516709190636769,7.684560724574947,6.491868187861936,7.006910873568418,7.199842895740851,7.245827922595013,8.525315036003015,7.9461528485801,6.610833634450374,7.697203822745604,7.898577398797428,8.412119230817012,8.7644325492547,6.687924646537705,6.851313991031729,6.493937712868307
TCGA-THCA-027,7.5049226259106145,11.220702487114032,8.234637555833324,9.968494077924952,10.10004815880972,10.26046171897605,6.9193935901794354,9.969212206263801,11.337816974496237,8.6116081738066,7.651764934088317,6.970414257762712,7.840709764954429,7.515318221932602,6.986810472764552,7.890297827896859,8.943478487829395,7.347276966618161,8.075806353718546,6.465381633703069,6.734850898545593,7.877925022304302,8.687292822828772,7.7844906790285275,7.249553575581476,7.499433124338683,6.499673812824226,7.983612261084294,8.205866449858727,7.138327733733536,7.1239662817923985,7.712702583721639,7.150624211167523,7.447093908299342,9.179777431333212,7.302379439403203,5.342593220836376,5.803282659386587,6.391288745564815,5.4972684076821245,6.014077844544815,6.961147678042717,8.63568240361091,7.019661147409036,6.006768038911507,8.306010951869538,6.952296139391997,8.132500479330215,5.923916945830531,8.214077870639448,6.531062456575375,8.08461129525322,7.511418454269148,6.736848464482684,7.1743709496585755,8.04905476556536,7.584715562492187,7.967530384377987,9.08115246761239,6.248606710631159,8.7937700599749,7.58348475001857,6.780972761341498,6.435749099408808,7.348703687378373,8.237320089539567,7.397960703697972,8.708923944197878
TCGA-THCA-028,9.846988995884468,9.959668705109163,10.281672766144757,9.280056578972435,9.808847746771978,10.237808406185115,8.876212672906156,8.368322475558061,8.966827166429582,9.129541127749924,8.03305000072737,7.870073034283161,6.119354616967523,6.957948278131476,8.455287522437898,6.715067575088255,7.12847659015249,7.869648714601517,8.126712407426076,7.2987688911644035,7.021991844246687,8.637895889358806,8.891119731038064,8.283086440625436,7.568254514052019,6.853387422687259,6.835644474754748,7.918011284212606,7.834718576710947,8.621278874357143,8.020360074028911,6.297535758592145,8.341558094178335,6.701551498148469,7.192822982438119,7.700160165001355,7.740185228629693,8.746767574017227,6.277334773734748,5.971046496999429,6.109623603570453,6.525022555826061,7.243465899554247,8.936169084729858,7.684056607353122,7.898194471273116,8.03273940164357,7.837269288491565,8.17115240037569,7.006197450762461,7.053358596843175,6.619876613622644,7.851600984496181,8.12314920280969,7.866218292921508,8.83959394667803,7.495523184936763,8.03499332447401,6.6266392990885485,7.19032023802048,8.056430206052623,8.179281688594514,7.264826441868654,7.442720598513547,6.285701002655353,7.214376639354713,8.212306530815829,7.960164012885253
TCGA-THCA-029,11.070514311871106,9.492030427253459,10.854859816275107,10.187261950080154,8.939024537325176,10.371838151882718,8.365040534538416,9.79582674068488,9.238679473389594,8.250825155835201,6.282112651025687,8.39015069999194,6.996589285045769,8.7269821679332,7.071358829558162,6.134113633925643,6.606780448041072,8.488649296005551,7.375281457650666,7.06137016280752,7.62801458068223,7.901426188934036,8.39391905272197,8.65879938391434,7.212185083368731,6.43916185113437,7.169227871101379,7.708224405266309,6.728992859031512,6.734279268083966,7.775030305239908,7.4610781187436395,7.52623759632927,6.893203732239945,7.315679428635386,6.760613484585356,6.542776951131749,7.134098769386638,4.530115355471796,5.308697589216922,4.735184219315654,5.590838931124489,7.433249624167711,6.340283824241176,6.7625121494997495,6.696834102334801,7.665813863519155,7.555475469629,6.922609957330197,7.641456697711519,7.062655932330188,7.282675911739157,8.83876167223883,8.572368841432278,6.460335010457921,8.16378593430334,8.149117243593274,6.581389368997906,8.155022115003888,8.730345534730041,6.6019641550044685,6.765997743188589,8.314129173474802,7.717196248660518,7.941181020191618,7.772471373120397,7.812556736742516,6.438822297351134
TCGA-THCA-030,9.352246660183766,10.248132472163729,11.12513582286379,9.33707810977745,10.724129940260326,10.443934284580605,8.70712287477475,10.325398642885139,9.372062101217608,9.583311875487999,7.735379303210795,7.3124737597469425,6.872987467530883,6.947567158146993,6.767046467615006,6.834542233415644,7.4462573679605155,6.927392008711399,8.045641652570096,8.689796924268741,7.035957406903965,7.691523600428302,7.899748088242347,7.877601816735419,7.5607642143328695,8.094145934687777,7.885799162144526,6.5098700621381616,8.195324851511419,8.209832669813395,6.889371116657134,7.530350268358082,8.046663194248856,7.33254894433651,8.358382438212809,9.391097995695489,5.408847451892885,4.796800460229173,6.217286974595901,7.243040115925175,5.884246790096743,7.418030460934921,6.429115360221401,8.054334898425289,7.015311343392885,8.875502324965836,9.094012282534495,6.886674729773322,7.060354291273136,8.187670309583842,7.1902954801683885,7.463671025654209,7.520310736433928,5.964261475041875,7.48892980312461,6.948217780748661,7.1055017420801825,8.65490560277505,6.494794484576595,8.150564149398381,7.276829655734553,7.276191865203333,8.13229751684137,7.772041035655112,7.9564903977756245,8.274547728426288,7.234953293453342,7.0102106123937995
TCGA-THCA-031,9.740149852927987,12.35644491477505,10.912704399721513,9.520525423518686,10.716029510926015,10.415161677171568,10.260291033464116,8.862035807580234,10.841884704480986,8.700931097879003,7.8789056614491635,6.758895096014769,7.944410117073799,6.765050790811125,7.166106549115932,7.263928068609675,8.280653375475767,8.23476355515393,6.503426098842892,7.543947288799879,6.932336116200662,6.4931960714597325,7.3263863596605034,7.253213769235344,9.441373189076419,7.846367860288557,6.39790599939661,7.048180796663246,8.317106636343519,9.17075421829594,6.231213350209633,5.996060491888764,8.996772140297425,7.811691341896723,6.805365814498907,7.9277032688979485,3.531378121858439,6.15027113952959,6.825222750087031,6.553502677840424,5.379491954813658,6.425449726849796,6.75966029915233,7.704307004539453,6.783722942109581,7.173519328671824,6.703347684167817,8.020908993458926,8.186760893325332,7.312303544034069,7.530590395968023,6.3411268682931645,7.26025868159457,7.459836306366604,9.59663447282398,6.6104263793806695,8.67134179100195,8.297487018772646,7.724509123592109,8.906896387356106,7.79768437808549,7.811327356534343,7.457503477585964,8.478855105934901,8.377175387048707,6.99945817000303,6.444602244320986,7.337615490083475
TCGA-THCA-032,9.630744819896199,9.58295878577895,9.011926926331325,7.254234308484456,10.892477981159553,10.237498647341951,10.068889692792258,8.458127355619022,9.678378160561083,9.3437601980715,7.979035511649528,8.034672390974464,6.912660960977203,7.565596445130848,7.865824323692193,8.664657857717414,8.063605231859778,8.131245349900414,7.567061302343489,8.628367316162803,7.827810236767598,6.811129671861144,8.622695976100152,8.058322618031221,7.145564783097214,7.1164056260806055,7.737260436112609,7.870547836214068,7.657833812504965,7.749046938754308,8.859965899661105,8.357234521787909,7.65250847301202,8.253048464613986,6.673980877177968,7.818341639957447,7.546279415690616,5.606002072399613,5.221375448379497,5.383482101970718,4.9875132931835315,5.832862110459969,7.203593521127977,6.375546384657087,7.512494667159682,8.221821739029318,6.773795055882464,8.715427138913416,7.908633670822076,8.324464468499245,6.9737323569182905,8.183620181653293,6.626452879683749,8.212198000669208,7.637471471834825,7.942600975987827,6.559524315500118,6.783944126178716,7.977782574602708,6.741321596620639,7.8705650336792985,6.406289754831803,8.178539370133334,6.513981348185193,7.941839950143619,8.0005047469168,6.94258254525634,7.9656212536677815
TCGA-THCA-033,10.702943436003649,10.110834000767086,8.62134582967004,10.116091233010774,10.283318962008801,9.490244692648616,10.214765688636128,10.32930456088228,10.491996001157254,8.860396651561103,7.997655992244839,8.563146655628328,7.809446816551362,8.372784340148774,9.109816356560613,8.318967636885585,7.699446876513383,8.336070779267803,7.615910266477513,7.519122434627964,7.218868611429014,8.750730687065687,6.845257067246399,8.725894179742493,7.899891298992297,6.380555060158446,7.794119434393137,5.8199787938787,8.000406413464829,8.208185186391193,7.026115235478358,7.598838156764466,9.06332594700023,7.095402636590451,6.652873930354719,8.685330721970079,7.580153521835751,5.866534263835938,6.964099321492956,7.132120707453134,5.467770443233395,5.835728835667776,8.484699610523787,8.848011422966808,7.950304688139484,6.796148517198357,9.089648889359554,7.075223281750429,7.231889775062839,7.773870267591697,8.74332833657182,8.183180781241779,7.8318924002895285,7.870630824094485,7.534811734914773,7.946511611614805,5.476351937844557,7.262714032744161,7.6930575479334244,6.579188733104394,7.809058654249248,7.336423023211103,8.904380558652392,8.758415780171886,7.12735554470547,7.379329830746644,7.440841947513286,7.138672419072302
TCGA-THCA-034,10.006392913880921,8.002784086198607,10.345544215345454,9.188209829670296,9.90344397988501,9.258150779486956,9.156155226742548,9.464921998944,9.895676028968108,8.710626466946897,6.537439315688684,6.666364470205518,7.1102376630440585,7.218462945746793,6.884003147042034,6.463106668600084,7.13510333802065,7.645141296091177,7.976023572668452,7.054061557513343,7.169601742285253,6.758641352922151,7.474848663700179,6.821257092647349,7.95850225059296,6.071306806452711,7.21229626203803,7.7408858713533935,7.647067613058003,9.654426931184398,7.779840019654326,6.696756322526392,7.423628602328741,6.079002933226839,7.435520200562591,6.833555154399393,6.896792858925652,5.31036760678948,6.238046105282558,5.4253912987723165,7.025693335790998,5.89696469645969,8.966045634783361,8.151321409694614,7.885653381868309,7.794986517854015,7.8150378385730015,5.957861936523512,7.276893284679395,8.176126376947458,7.460882253220715,6.37584812255714,7.458076439538025,8.863284413004394,8.497513372427775,7.450396792507175,8.26115942164647,7.206794383705558,6.136902730538624,6.760427209496356,8.750311014806558,7.280805534536556,7.3052928164999855,7.260129442980095,9.023309271658405,8.80076713228965,9.275024186758507,7.372763831679959
TCGA-THCA-035,9.471541129626104,9.941700498069139,10.88566564512759,10.26264269634795,10.364087593095014,10.879826163758041,9.05274357637931,9.817317845342423,9.382265432047252,9.731403502207769,6.829131361242215,6.790655262173234,7.927853869076728,8.483184401991249,6.990153802376964,7.8667093628411875,5.830378385118345,7.03230581547424,7.475152853703278,6.772253266414533,6.750794900168323,6.965776354824891,7.733754182661099,7.3501367852749,5.709415013340022,5.803439877891947,7.01450785771426,7.866149268842841,5.301996125819812,7.100215859078696,7.079001714786063,8.610670222566759,7.191982550629709,7.806391187792743,7.61300571206997,5.795546816154239,6.351751735546452,5.730516001639735,6.587809099530441,9.209854761757166,4.82455489715876,7.497498651627149,7.2700419844797155,7.729863123522407,7.463590203759006,7.160610933281565,7.044133657408993,7.763606988458407,6.286261042662657,8.100463334017412,7.167044476091797,6.595944528767713,7.139989713603349,8.505719373490058,7.071731930387021,7.786762894567696,6.9152349794276216,8.106337479938896,8.048406191032162,8.97888706663713,7.359548843600628,8.034923843806325,7.578454031631155,8.536697425490411,6.924934089913016,8.096004250301824,7.344242163106655,7.448649458313202
TCGA-THCA-036,11.338601935407095,9.391241370708503,10.465565741791073,10.510495838972846,9.615663838285123,8.38328779559097,9.276367896534119,7.62628064878908,8.590810035731991,6.779543605972603,8.464795613237452,8.12192588221161,7.873336785572865,8.716804981727504,6.74086678334013,8.897890558332447,8.245753251408308,7.310755770224843,8.408496117746356,6.614965190070692,6.840388670777861,7.013128221408239,7.0768178335487875,6.654753885791798,8.47846645367626,7.292916479704135,7.782003974685503,7.0437189068690556,6.043517359561186,7.716045886713138,5.970196019664178,7.445092763131625,6.405347968933752,9.089820799384647,8.229090177739778,7.584603033017184,7.146312999646434,5.157424978054135,6.0747049780144255,6.29879675560059,6.334644047201737,6.671712579808691,8.085993682223842,7.730978930260019,6.176090051017363,6.731962963776429,7.4018328531234205,7.574697899421321,6.595837020260861,9.429341340462738,8.713115244202859,7.981694656313987,7.557629489026996,7.330232824079078,6.738465231982212,7.56198441481509,7.7062020321142,6.506591539614701,7.767341133795918,7.375792760940201,5.973753953698087,6.8116919913763985,7.169115573262685,9.010150125872153,7.945242499627007,6.431614744720087,7.88882903153411,6.262156808849308
TCGA-THCA-037,8.456977283022661,9.898988365865652,9.720397631645163,10.999107442856904,10.113016977476718,10.319324960870617,7.444579493837889,9.263329912780488,9.5093606860499,9.141942602106614,7.547187377271678,7.857498000642158,7.225960639313788,7.6363710167972565,6.7298139477723105,7.334710976243163,7.988172935671378,7.625578368774748,7.030774984348851,7.679373123432635,8.071687832509294,5.860046977138017,8.427259251964719,7.230996209055142,7.8403919465921845,8.457797538916182,6.402661042215627,6.932447198057963,7.2691610432994365,6.872997183100457,8.887949260669448,6.8145823249385655,7.055562576410507,7.663511225282382,6.538280379139129,7.183455430594989,5.7591183407029645,5.412528508500236,6.144171253822264,5.468109114859373,5.176366215782981,6.085557475718688,8.903946457317794,7.51472130462675,7.68021129379804,8.054178204093487,6.484535602762641,8.862011726503685,7.661863037138241,8.805485519271286,6.913573603580809,8.95444953804626,8.120124395227826,7.942432068681887,7.687219563482518,7.30117710554044,8.460425326779099,7.6122878958784375,5.926344237130278,6.606250830634398,7.351323398245802,7.747999186532444,7.454729208880083,8.47517663183493,5.9391185087691,7.6148703492041285,6.045616619690276,8.107769836387334
